"Mechanism","Intent","Age","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Pedal cyclist, other","Unintentional","13","2018","--","4,158,257","--","--","--"
"Pedal cyclist, other","Unintentional","14","2022","--","4,403,033","--","--","--"
"Pedal cyclist, other","Unintentional","14","2021","--","4,382,415","--","--","--"
"Pedal cyclist, other","Unintentional","14","2020","--","4,305,343","--","--","--"
"Pedal cyclist, other","Unintentional","14","2019","--","4,167,472","--","--","--"
"Pedal cyclist, other","Unintentional","14","2018","--","4,167,471","--","--","--"
"Pedal cyclist, other","Unintentional","15","2022","--","4,396,566","--","--","--"
"Pedal cyclist, other","Unintentional","15","2021","--","4,309,985","--","--","--"
"Pedal cyclist, other","Unintentional","15","2020","--","4,266,157","--","--","--"
"Pedal cyclist, other","Unintentional","15","2019","--","4,178,242","--","--","--"
"Pedal cyclist, other","Unintentional","15","2018","--","4,140,321","--","--","--"
"Pedal cyclist, other","Unintentional","16","2022","--","4,325,808","--","--","--"
"Pedal cyclist, other","Unintentional","16","2020","--","4,296,018","--","--","--"
"Pedal cyclist, other","Unintentional","16","2019","--","4,152,752","--","--","--"
"Pedal cyclist, other","Unintentional","16","2018","--","4,128,089","--","--","--"
"Pedal cyclist, other","Unintentional","17","2022","--","4,291,066","--","--","--"
"Pedal cyclist, other","Unintentional","17","2021","--","4,302,359","--","--","--"
"Pedal cyclist, other","Unintentional","17","2020","--","4,263,694","--","--","--"
"Pedal cyclist, other","Unintentional","17","2019","--","4,144,536","--","--","--"
"Pedal cyclist, other","Unintentional","17","2018","--","4,237,764","--","--","--"
"Pedal cyclist, other","Unintentional","18","2022","--","4,326,642","--","--","--"
"Pedal cyclist, other","Unintentional","18","2021","--","4,270,802","--","--","--"
"Pedal cyclist, other","Unintentional","18","2020","--","4,410,589","--","--","--"
"Pedal cyclist, other","Unintentional","18","2019","--","4,257,953","--","--","--"
"Pedal cyclist, other","Unintentional","18","2018","--","4,314,459","--","--","--"
"Pedal cyclist, other","Unintentional","19","2022","--","4,295,710","--","--","--"
"Pedal cyclist, other","Unintentional","19","2021","--","4,416,896","--","--","--"
"Pedal cyclist, other","Unintentional","19","2020","--","4,696,335","--","--","--"
"Pedal cyclist, other","Unintentional","19","2019","--","4,332,940","--","--","--"
"Pedal cyclist, other","Unintentional","19","2018","--","4,256,433","--","--","--"
"Pedestrian, other","Unintentional","1","2022","21","3,588,817","0.59","--","1,344"
"Pedestrian, other","Unintentional","1","2021","26","3,675,382","0.71","--","1,664"
"Pedestrian, other","Unintentional","1","2020","21","3,719,267","0.57","--","1,344"
"Pedestrian, other","Unintentional","1","2019","39","3,842,257","1.02","--","2,496"
"Pedestrian, other","Unintentional","1","2018","23","3,897,917","0.59","--","1,472"
"Pedestrian, other","Unintentional","2","2022","15**","3,693,362","0.41**","--","945"
"Pedestrian, other","Unintentional","2","2021","18**","3,725,597","0.48**","--","1,134"
"Pedestrian, other","Unintentional","2","2020","17**","3,807,454","0.45**","--","1,071"
"Pedestrian, other","Unintentional","2","2019","21","3,911,822","0.54","--","1,323"
"Pedestrian, other","Unintentional","2","2018","27","3,996,742","0.68","--","1,701"
"Pedestrian, other","Unintentional","3","2022","11**","3,742,836","0.29**","--","682"
"Pedestrian, other","Unintentional","3","2021","11**","3,813,656","0.29**","--","682"
"Pedestrian, other","Unintentional","3","2020","10**","3,885,476","0.26**","--","620"
"Pedestrian, other","Unintentional","3","2019","10**","4,009,037","0.25**","--","620"
"Pedestrian, other","Unintentional","3","2018","12**","4,035,053","0.30**","--","744"
"Pedestrian, other","Unintentional","4","2022","--","3,830,225","--","--","--"
"Pedestrian, other","Unintentional","4","2021","--","3,891,463","--","--","--"
"Pedestrian, other","Unintentional","4","2020","--","3,987,970","--","--","--"
"Pedestrian, other","Unintentional","4","2019","--","4,045,996","--","--","--"
"Pedestrian, other","Unintentional","4","2018","--","4,021,907","--","--","--"
"Pedestrian, other","Unintentional","5","2022","--","3,907,298","--","--","--"
"Pedestrian, other","Unintentional","5","2021","--","3,993,711","--","--","--"
"Pedestrian, other","Unintentional","5","2020","--","4,023,811","--","--","--"
"Pedestrian, other","Unintentional","5","2019","--","4,032,231","--","--","--"
"Pedestrian, other","Unintentional","5","2018","--","4,012,789","--","--","--"
"Pedestrian, other","Unintentional","6","2022","--","4,008,898","--","--","--"
"Pedestrian, other","Unintentional","6","2021","--","4,029,311","--","--","--"
"Pedestrian, other","Unintentional","6","2020","--","4,012,049","--","--","--"
"Pedestrian, other","Unintentional","6","2019","--","4,022,432","--","--","--"
"Pedestrian, other","Unintentional","7","2022","--","4,043,729","--","--","--"
"Pedestrian, other","Unintentional","7","2021","--","4,017,311","--","--","--"
"Pedestrian, other","Unintentional","7","2020","--","3,999,001","--","--","--"
"Pedestrian, other","Unintentional","7","2019","--","4,027,876","--","--","--"
"Pedestrian, other","Unintentional","7","2018","--","4,063,647","--","--","--"
"Pedestrian, other","Unintentional","8","2022","--","4,031,341","--","--","--"
"Pedestrian, other","Unintentional","8","2021","--","4,004,132","--","--","--"
"Pedestrian, other","Unintentional","8","2020","--","4,006,214","--","--","--"
"Pedestrian, other","Unintentional","8","2019","--","4,071,894","--","--","--"
"Pedestrian, other","Unintentional","8","2018","--","4,059,209","--","--","--"
"Pedestrian, other","Unintentional","9","2021","--","4,011,235","--","--","--"
"Pedestrian, other","Unintentional","9","2020","--","4,050,595","--","--","--"
"Pedestrian, other","Unintentional","9","2019","--","4,067,320","--","--","--"
"Pedestrian, other","Unintentional","9","2018","--","4,058,207","--","--","--"
"Pedestrian, other","Unintentional","10","2022","--","4,024,547","--","--","--"
"Pedestrian, other","Unintentional","10","2021","--","4,055,389","--","--","--"
"Pedestrian, other","Unintentional","10","2020","--","4,135,255","--","--","--"
"Pedestrian, other","Unintentional","10","2019","--","4,066,272","--","--","--"
"Pedestrian, other","Unintentional","10","2018","--","4,186,406","--","--","--"
"Pedestrian, other","Unintentional","11","2021","--","4,139,966","--","--","--"
"Pedestrian, other","Unintentional","11","2020","--","4,223,965","--","--","--"
"Pedestrian, other","Unintentional","11","2019","--","4,194,335","--","--","--"
"Pedestrian, other","Unintentional","11","2018","--","4,205,105","--","--","--"
"Pedestrian, other","Unintentional","12","2022","--","4,152,811","--","--","--"
"Pedestrian, other","Unintentional","12","2019","--","4,213,041","--","--","--"
"Pedestrian, other","Unintentional","12","2018","--","4,170,603","--","--","--"
"Pedestrian, other","Unintentional","13","2022","--","4,240,884","--","--","--"
"Pedestrian, other","Unintentional","13","2021","--","4,390,229","--","--","--"
"Pedestrian, other","Unintentional","13","2020","--","4,378,112","--","--","--"
"Pedestrian, other","Unintentional","13","2019","--","4,178,933","--","--","--"
"Pedestrian, other","Unintentional","13","2018","--","4,158,257","--","--","--"
"Pedestrian, other","Unintentional","14","2022","--","4,403,033","--","--","--"
"Pedestrian, other","Unintentional","14","2021","--","4,382,415","--","--","--"
"Pedestrian, other","Unintentional","14","2020","--","4,305,343","--","--","--"
"Pedestrian, other","Unintentional","14","2019","--","4,167,472","--","--","--"
"Pedestrian, other","Unintentional","14","2018","--","4,167,471","--","--","--"
"Pedestrian, other","Unintentional","15","2022","--","4,396,566","--","--","--"
"Pedestrian, other","Unintentional","15","2021","--","4,309,985","--","--","--"
"Pedestrian, other","Unintentional","15","2020","--","4,266,157","--","--","--"
"Pedestrian, other","Unintentional","15","2019","--","4,178,242","--","--","--"
"Pedestrian, other","Unintentional","15","2018","--","4,140,321","--","--","--"
"Pedestrian, other","Unintentional","16","2022","--","4,325,808","--","--","--"
"Pedestrian, other","Unintentional","16","2021","--","4,271,255","--","--","--"
"Pedestrian, other","Unintentional","16","2020","--","4,296,018","--","--","--"
"Pedestrian, other","Unintentional","16","2018","--","4,128,089","--","--","--"
"Pedestrian, other","Unintentional","17","2022","10**","4,291,066","0.23**","--","480"
"Pedestrian, other","Unintentional","17","2021","--","4,302,359","--","--","--"
"Pedestrian, other","Unintentional","17","2020","--","4,263,694","--","--","--"
"Pedestrian, other","Unintentional","17","2019","--","4,144,536","--","--","--"
"Pedestrian, other","Unintentional","17","2018","--","4,237,764","--","--","--"
"Pedestrian, other","Unintentional","18","2022","--","4,326,642","--","--","--"
"Pedestrian, other","Unintentional","18","2021","--","4,270,802","--","--","--"
"Pedestrian, other","Unintentional","18","2020","--","4,410,589","--","--","--"
"Pedestrian, other","Unintentional","18","2019","--","4,257,953","--","--","--"
"Pedestrian, other","Unintentional","18","2018","12**","4,314,459","0.28**","--","564"
"Pedestrian, other","Unintentional","19","2022","--","4,295,710","--","--","--"
"Pedestrian, other","Unintentional","19","2021","--","4,416,896","--","--","--"
"Pedestrian, other","Unintentional","19","2020","--","4,696,335","--","--","--"
"Pedestrian, other","Unintentional","19","2019","--","4,332,940","--","--","--"
"Pedestrian, other","Unintentional","19","2018","--","4,256,433","--","--","--"
"Transport, other land","Unintentional","1","2022","--","3,588,817","--","--","--"
"Transport, other land","Unintentional","1","2021","--","3,675,382","--","--","--"
"Transport, other land","Unintentional","1","2020","--","3,719,267","--","--","--"
"Transport, other land","Unintentional","1","2019","--","3,842,257","--","--","--"
"Transport, other land","Unintentional","1","2018","--","3,897,917","--","--","--"
"Transport, other land","Unintentional","2","2022","--","3,693,362","--","--","--"
"Transport, other land","Unintentional","2","2021","--","3,725,597","--","--","--"
"Transport, other land","Unintentional","2","2020","--","3,807,454","--","--","--"
"Transport, other land","Unintentional","2","2019","--","3,911,822","--","--","--"
"Transport, other land","Unintentional","2","2018","--","3,996,742","--","--","--"
"Transport, other land","Unintentional","3","2022","--","3,742,836","--","--","--"
"Transport, other land","Unintentional","3","2021","--","3,813,656","--","--","--"
"Transport, other land","Unintentional","3","2020","--","3,885,476","--","--","--"
"Transport, other land","Unintentional","3","2019","--","4,009,037","--","--","--"
"Transport, other land","Unintentional","3","2018","--","4,035,053","--","--","--"
"Transport, other land","Unintentional","4","2022","--","3,830,225","--","--","--"
"Transport, other land","Unintentional","4","2021","--","3,891,463","--","--","--"
"Transport, other land","Unintentional","4","2020","--","3,987,970","--","--","--"
"Transport, other land","Unintentional","4","2019","--","4,045,996","--","--","--"
"Transport, other land","Unintentional","4","2018","--","4,021,907","--","--","--"
"Transport, other land","Unintentional","5","2022","--","3,907,298","--","--","--"
"Transport, other land","Unintentional","5","2021","--","3,993,711","--","--","--"
"Transport, other land","Unintentional","5","2020","--","4,023,811","--","--","--"
"Transport, other land","Unintentional","5","2019","--","4,032,231","--","--","--"
"Transport, other land","Unintentional","5","2018","--","4,012,789","--","--","--"
"Transport, other land","Unintentional","6","2022","--","4,008,898","--","--","--"
"Transport, other land","Unintentional","6","2021","--","4,029,311","--","--","--"
"Transport, other land","Unintentional","6","2020","11**","4,012,049","0.27**","--","649"
"Transport, other land","Unintentional","6","2019","--","4,022,432","--","--","--"
"Transport, other land","Unintentional","6","2018","--","4,019,106","--","--","--"
"Transport, other land","Unintentional","7","2022","--","4,043,729","--","--","--"
"Transport, other land","Unintentional","7","2021","--","4,017,311","--","--","--"
"Transport, other land","Unintentional","7","2020","--","3,999,001","--","--","--"
"Transport, other land","Unintentional","7","2019","--","4,027,876","--","--","--"
"Transport, other land","Unintentional","7","2018","--","4,063,647","--","--","--"
"Transport, other land","Unintentional","8","2022","--","4,031,341","--","--","--"
"Transport, other land","Unintentional","8","2021","--","4,004,132","--","--","--"
"Transport, other land","Unintentional","8","2020","--","4,006,214","--","--","--"
"Transport, other land","Unintentional","8","2019","--","4,071,894","--","--","--"
"Transport, other land","Unintentional","8","2018","--","4,059,209","--","--","--"
"Transport, other land","Unintentional","9","2022","--","4,017,929","--","--","--"
"Transport, other land","Unintentional","9","2021","--","4,011,235","--","--","--"
"Transport, other land","Unintentional","9","2020","--","4,050,595","--","--","--"
"Transport, other land","Unintentional","9","2019","--","4,067,320","--","--","--"
"Transport, other land","Unintentional","9","2018","--","4,058,207","--","--","--"
"Transport, other land","Unintentional","10","2022","--","4,024,547","--","--","--"
"Transport, other land","Unintentional","10","2021","--","4,055,389","--","--","--"
"Transport, other land","Unintentional","10","2020","--","4,135,255","--","--","--"
"Transport, other land","Unintentional","10","2019","11**","4,066,272","0.27**","--","605"
"Transport, other land","Unintentional","10","2018","--","4,186,406","--","--","--"
"Transport, other land","Unintentional","11","2022","11**","4,068,564","0.27**","--","594"
"Transport, other land","Unintentional","11","2021","--","4,139,966","--","--","--"
"Transport, other land","Unintentional","11","2020","--","4,223,965","--","--","--"
"Transport, other land","Unintentional","11","2019","--","4,194,335","--","--","--"
"Transport, other land","Unintentional","11","2018","--","4,205,105","--","--","--"
"Transport, other land","Unintentional","12","2022","--","4,152,811","--","--","--"
"Transport, other land","Unintentional","12","2021","13**","4,228,509","0.31**","--","689"
"Transport, other land","Unintentional","12","2020","10**","4,385,948","0.23**","--","530"
"Transport, other land","Unintentional","12","2019","10**","4,213,041","0.24**","--","530"
"Transport, other land","Unintentional","12","2018","--","4,170,603","--","--","--"
"Transport, other land","Unintentional","13","2022","19**","4,240,884","0.45**","--","988"
"Transport, other land","Unintentional","13","2021","12**","4,390,229","0.27**","--","624"
"Transport, other land","Unintentional","13","2020","20**","4,378,112","0.46**","--","1,040"
"Transport, other land","Unintentional","13","2019","--","4,178,933","--","--","--"
"Transport, other land","Unintentional","13","2018","--","4,158,257","--","--","--"
"Transport, other land","Unintentional","14","2022","18**","4,403,033","0.41**","--","918"
